Date,BLL,DISH,DVA,NEM,UDR,VFC
8/11/2014,29.45821953,62.90000153,71.79000092,23.33534813,22.98219299,49.29504395
8/12/2014,29.52876282,62.52999878,72.04000092,23.80153084,22.98219299,48.90930939
8/13/2014,29.46762466,63.18000031,72.41999817,23.8103199,23.2321701,48.53144455
8/14/2014,29.59930611,64.36000061,73.09999847,23.79272461,23.05249596,48.75974274
8/15/2014,29.68395042,64.76999664,72.11000061,23.65199471,23.02124786,48.42123413
8/18/2014,30.02725983,65.04000092,73.43000031,23.590427399999996,23.29466438,49.10610962
8/19/2014,30.13071251,64.55000305,73.80000305,23.59922409,23.28684616,49.397373200000004
8/20/2014,29.74038696,64.30999756,73.72000122,23.51126671,23.38840294,49.92481232
8/21/2014,29.90028572,65.34999847,73.83000183,23.40571594,23.39621162,50.00353622
8/22/2014,29.72157669,64.81999969,73.65000153,23.2122097,23.2087326,50.27906418
8/25/2014,29.67454529,64.41999817,73.90000153,22.85157585,23.19311142,50.62542343
8/26/2014,29.86265945,64.09999847,74.43000031,23.30895996,23.25560188,50.62542343
8/27/2014,29.9520092,64.58000183,74.56999969,23.32654953,23.25560188,50.62542343
8/28/2014,30.00384712,64.73000336,74.41999817,23.62561607,23.24778938,50.2396965
8/29/2014,30.20647812,64.80999756,74.68000031,23.82792091,23.37277603,50.47585678
9/2/2014,30.74841309,66.0,74.58000183,23.22979355,23.41964912,50.86159134
9/3/2014,31.13010788,65.87999725,74.55000305,23.14183998,23.60713005,50.78287125
9/4/2014,31.03586578,65.83999634,74.12000275,22.51733589,23.47432709,51.45199585
9/5/2014,31.25734329,66.44000244,74.30000305,22.84278107,23.65399933,51.62824631
9/8/2014,31.05942726,66.09999847,74.43000031,22.24466896,23.66961479,51.63615799
9/9/2014,30.94632721,65.87999725,74.29000092,22.4867897,23.56026077,51.16191864
9/10/2014,31.05471992,65.76000214,74.20999908,22.33711815,22.8962574,51.24095917
9/11/2014,31.14424896,66.30000305,74.30999756,22.53081131,22.91188812,51.10659409
9/12/2014,30.96518135,65.95999908,74.06999969,22.16102219,22.12290001,52.05506516
9/15/2014,30.9416256,65.73999786,73.93000031,22.02895355,21.95885658,52.18152237
9/16/2014,30.93218613,65.54000092,74.23999786,22.04656601,22.15414429,52.43445206
9/17/2014,30.41854095,66.70999908,73.93000031,21.72079086,21.98228836,52.33170319
9/18/2014,30.2536087,65.54000092,74.70999908,21.56231117,21.76356125,52.98772812
9/19/2014,30.33842468,64.98000336,74.87999725,21.31579018,21.74793053,53.09047318
9/22/2014,30.36670685,63.47000122,74.76000214,20.83153915,21.59169769,52.84545517
9/23/2014,30.12166214,63.0,74.01000214,21.12209129,21.40421295,52.34750748
9/24/2014,30.14522743,63.97000122,74.94000244,20.99001503,21.30265808,52.8375473
9/25/2014,29.92845345,63.47000122,73.76999664,21.05164909,21.23235321,51.85747147
9/26/2014,29.86247826,64.91999817,73.40000153,20.96359825,21.44327736,52.37912369
9/29/2014,30.24889565,65.01000214,73.48000336,20.67305756,21.34953117,52.26846695
9/30/2014,29.81535149,64.58000183,73.13999939,20.29445839,21.2870388,52.18943787
10/1/2014,29.26871872,63.59999847,72.77999878,20.25924301,21.30265808,52.0787735
10/2/2014,29.36296844,63.58000183,73.73999786,20.49696732,21.37297058,52.65576172
10/3/2014,29.74466515,65.16000366,74.44999695,19.98630142,21.40421295,53.19322586
10/6/2014,29.73524666,64.65000153,73.80999756,20.38250351,21.50576782,52.52139282
10/7/2014,29.41008949,63.70999908,73.12999725,19.85423088,21.45108604,51.91279984
10/8/2014,30.08396149,64.22000122,75.01000214,20.81392288,21.92427254,52.70317841
10/9/2014,29.71639442,63.45000076,73.98999786,19.76618767,22.02679634,51.40694809
10/10/2014,29.50905037,61.63000107,73.41999817,19.55488014,22.00313568,51.011756899999995
10/13/2014,29.12734413,59.61000061,73.55999756,19.82781982,22.12142944,50.39525604
10/14/2014,29.72110558,58.86000061,73.58999634,20.06554222,22.74446106,50.54541779
10/15/2014,30.14051247,58.86000061,72.73999786,19.98630142,22.98894119,49.63647461
10/16/2014,30.14522743,57.95999908,72.02999878,20.00391197,22.72868919,50.56912994
10/17/2014,30.64474106,58.52999878,72.75,19.72216225,22.49209213,50.39525604
10/20/2014,31.08769798,58.70000076,73.55999756,20.11836624,22.97316742,50.55333328
10/21/2014,31.99248505,60.65999985,75.5,20.16238976,23.00471115,52.69528198
10/22/2014,31.51182365,59.72999954,75.27999878,19.88945007,23.10723686,52.69528198
10/23/2014,31.37515259,61.0,76.25,19.36998177,23.34383202,52.35541534
10/24/2014,31.45527458,62.20000076,76.73000336,19.32595825,23.13089371,52.56091309
10/27/2014,30.87093735,61.34999847,76.69999695,19.04421234,23.30439568,52.92449570000001
10/28/2014,31.37515259,61.43000031,77.58000183,19.23791504,23.32805634,53.29598236
10/29/2014,31.37986755,61.95000076,77.37000275,18.32224274,23.296512600000003,52.8928833
10/30/2014,29.82949257,62.29000092,77.62000275,17.89962578,23.39114571,53.169513699999996
10/31/2014,30.36199379,63.65000153,78.06999969,16.517313,23.84067154,53.49357224
11/3/2014,29.87190628,63.81000137,78.02999878,16.834276199999998,24.2192173,53.66746521
11/4/2014,30.12637138,63.25999832,77.83999634,16.42926407,24.2823143,53.67536545
11/5/2014,30.39498138,63.04999924,77.51000214,15.69849205,24.05360603,54.14169693
11/6/2014,30.48451614,63.65999985,78.02999878,16.02425957,23.8643322,54.46575546
11/7/2014,30.616460800000002,63.70999908,74.48999786,16.89590836,23.80124092,55.16129684
11/10/2014,31.05471992,63.66999817,74.72000122,15.90099716,24.14036179,55.81732178
11/11/2014,31.04999924,63.79000092,76.12999725,16.46448135,24.07727242,55.73827744
11/12/2014,30.88978195,63.81999969,76.72000122,16.25317383,23.78547287,56.50496292
11/13/2014,30.706005100000002,64.66999817,77.04000092,16.05947495,23.8643322,56.38640976
11/14/2014,30.27245712,64.90000153,75.66000366,16.86068726,23.55676079,56.11766434
11/17/2014,30.35256767,65.27999878,75.51000214,16.93992805,23.69872284,56.37059402
11/18/2014,30.597618100000005,67.84999847,75.23000336,17.52103424,23.72237587,57.2479248
11/19/2014,30.39498138,74.66000366,75.12000275,16.82546997,23.39114571,57.4297142
11/20/2014,30.55519867,72.22000122,75.12999725,17.23928261,23.38325882,57.99880600000001
11/21/2014,30.49393654,73.69999695,74.54000092,17.33613014,23.65140152,58.19639969
11/24/2014,30.616460800000002,76.05000305,74.48999786,16.87829971,23.83278656,58.41768265
11/25/2014,30.91806221,76.33999634,75.05999756,17.3537426,23.82490158,58.53626633
11/26/2014,31.30051804,78.23999786,76.09999847,17.19526291,24.20344925,58.52835846
11/28/2014,31.66881752,79.41000366,76.52999878,16.20034981,24.27442741,59.41358948
12/1/2014,31.81991386,77.13999939,76.01000214,17.30972099,24.2192173,58.25172043
12/2/2014,32.01350403,75.26999664,75.69999695,16.88710213,24.42426872,58.65481949
12/3/2014,32.81148911,74.41999817,75.69000244,17.30586243,24.23499298,58.93935394
12/4/2014,32.96258163,72.93000031,75.30000305,16.98848724,24.26654053,58.65481949
12/5/2014,32.78787231,73.19999695,75.62999725,16.77690697,24.1166954,58.48813629
12/8/2014,32.12682724,71.79000092,75.87000275,16.82098007,24.40849304,58.18645859
12/9/2014,32.2590332,71.44000244,75.15000153,17.64088058,24.52679253,58.09122086
12/10/2014,31.95211411,70.55999756,74.44999695,17.14718056,24.66086769,57.66255188
12/11/2014,31.77268219,70.61000061,74.51000214,17.25296783,24.84225464,58.21028137
12/12/2014,31.38079071,70.83000183,73.40000153,16.79453659,24.50312996,57.69430923
12/15/2014,30.913335800000002,70.05000305,72.86000061,15.79832649,24.0141716,57.59903717
12/16/2014,30.67252541,68.48999786,72.76999664,15.67489624,24.0220623,56.60678864
12/17/2014,30.93221664,69.72000122,74.33000183,16.30965042,24.47159004,58.0515213
12/18/2014,32.02766418,72.38999939,75.19999695,17.09428024,24.50312996,59.20256424
12/19/2014,32.39595795,72.61000061,75.94000244,16.85625076,24.51101875,58.27378464
12/22/2014,32.67453766,71.94000244,76.34999847,16.00990868,25.03152275,58.81357956
12/23/2014,32.97674561,72.08999634,75.98999786,15.90411854,24.91322708,59.25018311
12/24/2014,32.91063309,72.62999725,76.05999756,16.37137032,24.81069756,59.24222946
12/26/2014,32.81620407,72.70999908,76.22000122,16.61821747,24.89745712,59.56769562
12/29/2014,33.12311554,73.06999969,76.09999847,16.38900185,24.90533829,59.90109253
12/30/2014,32.81148911,73.30000305,76.0,16.97967529,24.85013771,59.62327957
12/31/2014,32.18820572,72.88999939,75.73999786,16.66230011,24.30596924,59.45656586
1/2/2015,32.25431061,72.26999664,75.83000183,17.05020332,24.73972893,58.55163956
1/5/2015,31.55077171,70.44000244,74.69999695,17.15599251,24.99997711,58.05945969
1/6/2015,31.01721382,68.66999817,73.62000275,17.87009239,25.14194107,57.7181282
1/7/2015,31.29107094,68.45999908,74.29000092,17.71140289,25.31543732,58.45635605
1/8/2015,31.82935524,70.22000122,75.76999664,17.61442184,25.36314392,59.77408981
1/9/2015,31.20136261,71.79000092,75.22000122,18.26681137,25.45059967,59.72646332
1/12/2015,31.06443596,71.27999878,74.41999817,18.6811657,25.74477768,59.78202438
1/13/2015,30.913335800000002,71.76999664,74.54000092,17.949438100000005,25.51420212,59.59946823
1/14/2015,30.92749786,70.44000244,74.69000244,17.42047119,25.76068115,58.78182602
1/15/2015,30.67252541,70.19000244,74.45999908,18.96327591,26.03896332,57.09893799
1/16/2015,30.63003159,71.84999847,75.05000305,19.65093422,26.33313942,57.60699463
1/20/2015,30.58753395,70.68000031,75.20999908,20.779380800000002,26.08666611,57.05133438
1/21/2015,30.86138535,71.87999725,75.73000336,21.44058037,26.03896332,56.90049362
1/22/2015,31.20136261,74.31999969,76.15000153,21.41412926,26.73862839,57.2656517
1/23/2015,30.16257477,73.65000153,75.84999847,21.29070854,26.76248741,56.46389389
1/26/2015,30.29478645,73.15000153,76.19000244,21.59045601,27.07256317,56.74967194
1/27/2015,30.14840889,73.11000061,76.04000092,22.16349983,27.33494949,56.40833282
1/28/2015,29.93120766,71.52999878,75.51999664,21.38768578,27.23158646,56.3845253
1/29/2015,30.15785217,73.48000336,76.13999939,21.30834198,27.00896645,56.67028809
1/30/2015,29.90287781,70.34999847,75.05999756,22.17230988,26.44444466,55.06678772
2/2/2015,30.39394188,72.58999634,75.56999969,22.13705063,26.46035385,55.01121902
2/3/2015,30.85666656,75.48999786,75.59999847,21.70506287,26.53986549,56.47183609
2/4/2015,31.23440933,76.54000092,75.95999908,21.8813858,26.37289047,54.67780685
2/5/2015,34.01080704,76.75,76.76999664,21.8813858,26.61937141,55.75741196
2/6/2015,33.34032059,75.62999725,75.56999969,21.202552800000007,25.76068115,54.97153473
2/9/2015,33.34032059,75.98999786,74.66999817,21.69624329,25.56191063,54.5428772
2/10/2015,33.94942093,76.94000244,75.76999664,21.51992416,25.68912315,55.28111649
2/11/2015,34.18551254,76.16000366,75.94999695,21.28189087,25.58576393,55.62245941
2/12/2015,34.959873200000004,77.36000061,76.38999939,21.60808372,25.97535706,56.36069870000001
2/13/2015,35.38011169,77.19999695,73.09999847,21.84611893,25.80043411,59.74232864
2/17/2015,35.12514496,76.73000336,72.77999878,21.32597542,25.77658463,59.85347366
2/18/2015,36.43307114,76.29000092,73.27999878,21.81085587,25.97535706,59.80585098
2/19/2015,34.87016296,77.55999756,73.23999786,21.56400108,25.30748367,59.0993576
2/20/2015,34.55853271,78.30999756,73.76000214,22.55139542,25.59371567,60.17098618
2/23/2015,34.82294846,77.38999939,73.86000061,22.88640785,25.88789177,60.46471405
2/24/2015,34.26105499,77.76999664,72.93000031,22.75417137,25.14051437,60.58378601
2/25/2015,34.07218552,77.29000092,73.93000031,22.96575928,25.28363037,61.60780716
2/26/2015,34.25666428,76.76000214,74.30000305,23.19497108,25.03715897,61.0283165
2/27/2015,33.92082596,75.04000092,74.59999847,23.21260262,25.39494514,60.85367966
3/2/2015,34.37020493,75.66000366,75.55999756,22.82470322,25.71297646,61.31409454
3/3/2015,34.1999054,75.84999847,75.88999939,22.58666611,25.61756706,60.87749481
3/4/2015,33.72688293,75.59999847,76.75,22.20757484,25.6016674,60.7187233
3/5/2015,33.5802269,75.80999756,76.93000031,22.30455208,25.64141273,60.38533020000001
3/6/2015,33.49983215,76.05999756,77.62999725,20.5413456,25.12461662,59.38090515
3/9/2015,33.27275848,76.08000183,78.0,19.76554108,25.35518646,59.84326172
3/10/2015,33.12139511,73.36000061,78.09999847,19.21391869,25.25182915,58.97434616
3/11/2015,32.62472916,73.23000336,79.41000366,19.62874031,25.40289879,57.96990585
3/12/2015,33.08355713,74.73000336,79.69999695,19.67286301,26.03896332,58.36850739
3/13/2015,32.71932983,73.81999969,80.80999756,19.68168831,26.23773384,58.137329099999995
3/16/2015,33.30589294,73.54000092,81.41000366,19.68168831,26.78633499,58.32067489999999
3/17/2015,32.98422623,73.36000061,81.11000061,19.52282715,26.75453758,58.26488113
3/18/2015,33.56131363,74.80000305,81.63999939,20.18476486,27.30314255,58.91057205
3/19/2015,33.38157654,74.37999725,81.44000244,20.14064026,27.23158646,59.03812027
3/20/2015,33.67956924,73.41000366,81.86000061,20.255373000000002,27.95511436,59.98675919
3/23/2015,33.9397316,73.12999725,82.83999634,20.42306137,28.00281334,60.57665634
3/24/2015,33.82621765,72.19999695,82.19000244,20.17593765,27.62912941,60.09833527
3/25/2015,33.17815399,70.76000214,81.05000305,19.84055901,26.98510933,59.04610062
3/26/2015,32.99368668,70.33000183,81.06999969,19.55812836,26.84994698,58.89465332
3/27/2015,32.79502106,70.62999725,81.83000183,19.61990929,26.96126175,59.27728271
3/30/2015,33.53767014,70.77999878,82.16999817,19.43456459,27.35085487,59.89107895
3/31/2015,33.41469193,70.05999756,81.27999878,19.16096306,27.05666351,60.03456879
4/1/2015,33.25384903,69.73000336,80.05000305,20.0523777,26.81814194,59.81137085
4/2/2015,33.29167938,70.95999908,80.58999634,19.71699905,27.01691628,60.1701088
4/6/2015,34.12421799,71.15000153,81.47000122,19.92881203,27.16797829,60.4172287
4/7/2015,33.73160553,70.59999847,81.86000061,19.56695747,26.74657822,60.28967667
4/8/2015,34.32762146,71.18000031,81.73999786,19.4875164,26.93740273,60.25779343
4/9/2015,34.10530472,71.61000061,81.51999664,19.61990929,26.16617393,60.00269318
4/10/2015,34.25666428,71.83000183,81.90000153,19.70816994,26.22978401,60.24980927
4/13/2015,34.32288742,70.44999695,81.76000214,19.91998863,26.03896332,59.69180298
4/14/2015,34.48845673,69.80000305,82.01000214,20.14064026,26.23783493,59.51641464
4/15/2015,34.30397034,69.84999847,81.61000061,20.78492546,25.94914818,59.42873001
4/16/2015,33.9397316,69.81999969,82.12999725,20.84671021,26.13358688,59.40481949
4/17/2015,33.96338654,69.26000214,81.26000214,20.80257797,26.12556839,58.78303146
4/20/2015,34.11004257,69.22000122,81.83999634,20.75844383,26.10952759,58.96638107
4/21/2015,34.08637238,69.77999878,83.12000275,20.74962234,26.245847700000002,59.25337219
4/22/2015,34.04854202,69.84999847,83.22000122,20.09650993,26.61471367,58.91853333
4/23/2015,34.2803154,69.61000061,83.41000366,20.69666862,26.73500061,58.91853333
4/24/2015,35.26895142,69.91000366,83.91000366,22.0470295,26.87131882,58.75113678
4/27/2015,35.29259872,69.68000031,83.79000092,22.58540154,26.98358536,58.55980682
4/28/2015,35.21218491,68.43000031,83.58999634,23.25616646,27.14396286,58.54388428
4/29/2015,34.9283638,68.54000092,82.63999939,23.37090492,26.80716896,58.33662415
4/30/2015,34.72497559,67.66000366,81.09999847,23.37973213,26.27792358,57.73873520000001
5/1/2015,35.21218491,68.51999664,82.40000153,23.37973213,26.42226028,57.43579865
5/4/2015,35.43450928,68.29000092,82.33999634,22.99139023,26.622741700000002,56.80606079
5/5/2015,34.53102875,67.12999725,81.51000214,22.90313721,25.88499451,56.99738312
5/6/2015,34.15732574,66.72000122,81.41000366,22.63835716,25.87698174,56.41544342
5/7/2015,33.89244461,67.0,81.76000214,22.78839684,26.47037697,56.57487106
5/8/2015,34.1999054,66.86000061,82.16999817,22.98256683,26.9033947,57.31624985
5/11/2015,34.02961349,66.37999725,81.58999634,23.26499367,26.31802177,57.24449158
5/12/2015,33.66065598,65.91999817,80.91999817,23.52094841,26.50245667,56.84591675
5/13/2015,33.82621765,65.91999817,80.98000336,24.103458399999997,26.09348488,56.00092316
5/14/2015,34.04381179999999,66.44000244,81.86000061,24.00636673,26.53452492,56.26398468
5/15/2015,34.53575516,68.0,81.48000336,24.43883705,26.75103951,56.80606079
5/18/2015,34.85267639,68.08000183,82.69999695,24.3152771,26.53452492,57.21260834
5/19/2015,34.63035965,67.87999725,83.19999695,23.87397957,26.40622902,56.95751572
5/20/2015,34.50263977,68.44000244,83.69000244,24.41235733,26.47037697,56.75025558
5/21/2015,34.29925537,68.97000122,83.48999786,23.82985115,26.31802177,56.8219986
5/22/2015,34.4695282,69.15000153,84.08999634,23.83867264,26.38217163,56.88578415
5/26/2015,33.90190125,69.04000092,83.75,23.43268967,26.14962387,55.44289398
5/27/2015,34.20463181,69.94999695,84.05999756,23.85633087,26.61471367,55.33927155
5/28/2015,34.05299759,70.30000305,84.23000336,24.24466705,26.55858231,56.66257095
5/29/2015,33.64070892,70.79000092,83.77999878,24.04167175,26.10952759,56.14440155
6/1/2015,33.84922028,72.06999969,83.87999725,23.97989464,26.55858231,55.96902847
6/2/2015,33.64070892,71.69999695,83.81999969,23.78572464,26.06943512,56.28788757
6/3/2015,33.85396576,70.80999756,83.95999908,23.28264618,25.47603607,56.71039200000001
6/4/2015,33.38482285,74.25,82.59999847,23.65333366,25.435941699999997,56.22412109
6/5/2015,33.58859634,75.51000214,82.54000092,22.86782837,25.4279232,56.23213959
6/8/2015,33.9392662,73.63999939,81.87000275,22.80604935,25.44395828,55.69559097
6/9/2015,33.78762436,73.01999664,81.48999786,21.56481361,25.35574913,55.59950256
6/10/2015,34.01508331,72.55000305,81.68000031,20.93756866,25.59631348,56.07998276
6/11/2015,34.47948837,72.79000092,82.19000244,20.90223312,25.98122597,55.727626799999996
6/12/2015,34.16672897,72.62000275,81.40000153,20.80505753,26.10150719,55.40730286
6/15/2015,33.90134811,72.25,81.27999878,21.22910309,26.13358688,55.13503647
6/16/2015,33.78288269,72.55999756,81.51000214,21.14959717,26.29395866,55.57547379
6/17/2015,33.86817551,71.97000122,81.06999969,21.67082405,26.47037697,55.63953781
6/18/2015,34.1619873,71.88999939,81.44999695,22.08604813,26.97557259,56.28017426
6/19/2015,34.304142,70.51999664,82.19000244,21.7768383,26.67886162,56.12002182
6/22/2015,34.34206009,70.37999725,82.12999725,21.15843201,26.40622902,56.16006851
6/23/2015,34.34206009,70.66000366,81.56999969,21.31744385,26.14962387,57.07297897
6/24/2015,34.23307419,69.33999634,80.19000244,21.30861664,26.10150719,56.26417542
6/25/2015,34.37996674,69.66000366,80.91000366,21.14959717,25.95716858,56.46435928
6/26/2015,34.40366745,69.73000336,81.08000183,21.05241776,26.13358688,56.68058014
6/29/2015,33.70232773,68.01999664,79.61000061,20.78738594,25.79679108,55.12702179
6/30/2015,33.24265671,67.70999908,79.47000122,20.63720322,25.68452454,55.8477478
7/1/2015,33.94874191,68.72000122,79.31999969,20.43400764,26.19773674,57.32922363
7/2/2015,33.95348358,68.70999908,78.94000244,20.91106606,26.35009193,57.70559311
7/6/2015,33.76392746,68.12000275,79.55000305,21.07892036,26.43027687,56.84074783
7/7/2015,33.87291718,68.23999786,79.66000366,19.79793549,26.76707268,57.33723068
7/8/2015,32.99625015,67.09999847,78.80999756,19.89510918,26.76545906,56.04795074
7/9/2015,33.01519394,67.01000214,78.81999969,19.95694733,26.67651176,55.97587204
7/10/2015,33.24265671,68.80999756,79.30000305,19.89510918,26.70885277,57.06496811
7/13/2015,33.40851212,69.15000153,79.5,19.877439499999998,26.70077324,58.39429474
7/14/2015,33.47011948,69.25,80.06999969,19.56823349,26.90292549,58.25813293
7/15/2015,33.92030334,69.05000305,79.66999817,19.25902557,26.95144844,58.2181015
7/16/2015,34.14776993,66.72000122,79.83999634,18.88798332,27.09699631,58.49038315
7/17/2015,33.88713837,67.05000305,79.97000122,18.27840996,26.95952606,58.04994965
7/20/2015,33.22369766,66.38999939,79.87999725,16.04330254,27.14551353,58.35425949
7/21/2015,32.57922745,65.73999786,79.62000275,16.55569839,27.01613045,59.3232193
7/22/2015,32.43706512,65.31999969,80.05999756,16.36134529,27.21829033,59.39531326
7/23/2015,31.97266197,66.23000336,80.12999725,15.54857635,27.01613045,59.79570007
7/24/2015,31.754672999999997,65.01000214,79.38999939,15.72526264,27.06464767,59.65953445
7/27/2015,31.57933998,64.22000122,78.43000031,15.21286488,27.04038811,59.18706894
7/28/2015,32.0579567,65.69000244,79.01999664,15.58391094,26.9918766,60.58047104
7/29/2015,32.57448196,64.98000336,79.06999969,15.61041927,26.98378563,60.86074829
7/30/2015,32.95359421,64.98000336,78.62999725,15.27471161,27.02421951,61.38925934
7/31/2015,32.14800262,64.61000061,79.02999878,15.16869545,27.33958817,61.73364258
8/3/2015,31.89209747,65.62000275,79.70999908,14.50611115,27.67111778,60.78066254
8/4/2015,32.12430573,65.40000153,80.19999695,14.48844433,27.57408333,61.04493713
8/5/2015,32.34703064,68.22000122,80.48999786,14.44427109,27.45278549,61.43733215
8/6/2015,32.84934616,67.87999725,81.13999939,14.45310783,27.59025002,60.90079117
8/7/2015,32.84934616,66.91999817,81.01999664,14.258747099999999,27.77623558,60.69258881
8/10/2015,33.57910919,67.25,81.05000305,14.97433853,27.77623558,61.29318619
8/11/2015,33.24265671,66.05999756,80.76999664,15.04501057,28.12395287,60.91681671
8/12/2015,33.02466965,66.0,79.94999695,16.02563477,28.19671631,60.25214767
8/13/2015,33.34218216,65.97000122,79.65000153,15.45139885,28.16438293,60.39627838
8/14/2015,33.98191833,66.30999756,80.27999878,15.32771111,28.148204800000002,60.81269836
8/17/2015,33.95821762,67.19000244,80.27999878,15.76943207,28.65764046,60.98088455
8/18/2015,33.93452454,66.68000031,80.0,15.49556446,28.84361839,61.01291656
8/19/2015,33.47959137,66.08999634,80.08000183,15.84011269,28.36653328,60.52440643
8/20/2015,32.65978241,63.27000046,78.52999878,16.38784599,28.21289444,59.39531326
8/21/2015,31.82575989,60.95000076,75.98999786,16.02563477,27.39618683,57.76166153
8/24/2015,30.70740128,58.22999954,74.08000183,14.92133045,25.94066238,55.59950256
8/25/2015,30.13400841,57.83000183,74.33000183,14.28525448,25.18055725,55.35925293
8/26/2015,30.25721741,58.56999969,76.12000275,13.96721649,25.86788559,57.59347916
8/27/2015,31.2191925,59.11000061,76.65000153,14.75347805,26.49861526,58.70660782
8/28/2015,31.58480072,59.61999893,76.29000092,15.16869545,26.53096008,58.52242279
8/31/2015,31.29516411,59.27000046,75.63999939,15.08035183,26.11855698,58.00188828
9/1/2015,30.57344055,59.24000168,74.05000305,14.77997971,25.48783684,56.65655518
9/2/2015,30.81560326,59.20000076,75.12000275,14.32059097,25.68190002,57.31321335
9/3/2015,31.43761063,59.77999878,75.44000244,14.30292225,25.69807434,57.65909958
9/4/2015,30.39301491,58.93000031,74.55000305,13.87003517,25.19672775,56.89490891
9/8/2015,31.75572968,60.54999924,75.45999908,14.12221909,25.56060410000001,58.02108765
9/9/2015,31.71774864,58.83000183,74.73999786,13.82136822,25.22098923,56.92710114
9/10/2015,31.741485600000004,58.15000153,74.63999939,13.76827908,25.36654282,56.75012589
9/11/2015,31.62752914,58.11000061,75.0,14.36997509,26.10238457,57.12820816
9/14/2015,31.27142715,57.83000183,74.76999664,14.06027985,26.01343536,56.67773819
9/15/2015,31.95990372,58.75999832,75.15000153,14.13106823,26.55522346,57.07994461
9/16/2015,32.20681381,58.75999832,75.81999969,14.98937321,26.88675308,57.88431931
9/17/2015,31.90767288,61.47999954,75.76999664,15.2548275,27.11316872,57.86021042
9/18/2015,31.79371071,60.93999863,74.98999786,15.02476692,27.25063324,56.80643463
9/21/2015,31.83645058,62.41999817,76.01999664,14.71506596,27.525566100000002,57.60279846
9/22/2015,30.80609894,61.93000031,75.36000061,13.79482269,27.25872421,57.13623428
9/23/2015,30.08913231,60.75999832,75.51999664,13.75943089,27.42044449,56.653602600000006
9/24/2015,29.80898476,59.93999863,74.34999847,14.847799300000002,27.18593407,56.34792709
9/25/2015,29.89445114,59.16999817,72.26000214,14.67967319,27.32341194,56.3720665
9/28/2015,28.84511375,56.5,70.93000031,14.17530823,27.06464767,54.72304535
9/29/2015,28.7264061,56.36000061,71.18000031,13.99833965,27.65494537,54.07953262
9/30/2015,29.53359413,58.34000015,72.33000183,14.21955109,27.88136101,54.86784744
10/1/2015,29.97992325,58.79999924,72.05000305,14.01603889,28.04308319,55.31027222
10/2/2015,30.41675377,58.95999908,72.90000153,15.1044035,28.32609558,56.48469162
10/5/2015,30.72063637,59.38000107,73.36000061,15.88307476,28.53634644,57.67518997
10/6/2015,30.10812187,59.54999924,72.15000153,16.23700905,28.27758408,56.10662079
10/7/2015,30.65416527,61.04000092,73.19000244,16.75907135,28.61829758,56.04226303
10/8/2015,31.385381699999996,62.97000122,73.09999847,16.5113163,28.72427177,57.37755966
10/9/2015,31.59429741,62.56000137,73.16000366,16.75022125,28.85468102,57.40169907
10/12/2015,31.708263399999996,62.40000153,73.63999939,16.32549667,29.20517159,57.56257629
10/13/2015,31.34738541,61.99000168,73.34999847,16.25471115,28.87097931,56.58925247
10/14/2015,31.47084236,60.97000122,73.23999786,17.228042600000002,28.48787689,56.5570755
10/15/2015,31.58480072,61.84999847,75.23000336,17.07761955,28.99324608,57.54647827
10/16/2015,31.78422546,62.00999832,76.5,16.80331802,29.16441727,58.66460419
10/19/2015,31.62279892,61.29999924,76.33000183,16.41398239,29.67793083,58.37501907
10/20/2015,31.84118652,62.18000031,76.19000244,16.67058945,29.32743645,58.92200089
10/21/2015,31.39487457,61.00999832,76.45999908,16.29894829,29.36818504,58.43131638
10/22/2015,32.48695755,61.36999893,74.98000336,16.83871269,29.15627289,58.8898201
10/23/2015,32.20681381,62.43000031,75.94000244,17.29883003,28.99324608,51.28023529
10/26/2015,32.16407394,62.29000092,76.40000153,16.63519669,29.06661034,53.01774216
10/27/2015,32.04537964,61.86000061,76.94999695,16.60865021,28.8628273,53.331447600000004
10/28/2015,32.26853943,63.63999939,77.44000244,16.94489098,28.75686836,54.54608536
10/29/2015,31.96464729,63.43999863,77.75,17.59967613,28.66720009,54.78741455
10/30/2015,32.52494812,62.97000122,77.51000214,17.21919632,28.08848381,54.31281281
11/2/2015,33.35111237,63.84000015,78.16000366,17.36961937,28.84652519,54.54608536
11/3/2015,32.202060700000004,65.06999969,77.59999847,17.00683212,28.47973442,54.84371948
11/4/2015,32.01212311,63.54000092,77.44999695,16.82100487,28.52048302,54.64261246
11/5/2015,32.18782043,63.34999847,77.75,15.48488808,28.74871254,55.67225266
11/6/2015,32.18305969,63.74000168,77.26999664,15.52027798,27.77873993,55.50331879
11/9/2015,31.49933624,63.09000015,75.58999634,15.80343151,27.52606392,54.22432709
11/10/2015,32.17832565,62.38999939,76.11000061,15.44949436,27.86840057,54.61848068
11/11/2015,32.37299728,62.43999863,74.97000122,15.74149513,28.17814445,52.84077835
11/12/2015,31.06250381,62.99000168,73.23999786,15.33446312,28.11293411,51.97201538
11/13/2015,31.29990768,62.61999893,72.58000183,15.48488808,28.14553642,49.91276169
11/16/2015,31.47084236,62.45000076,73.51000214,15.59991455,28.57754517,50.48388672
11/17/2015,31.39962006,62.16999817,73.15000153,14.9362812,28.93618584,49.83233261
11/18/2015,32.45846558,64.36000061,73.98999786,15.59991455,28.92804337,50.87000656
11/19/2015,32.48220825,63.74000168,73.20999908,15.97155476,29.19701767,51.07110214
